This file contains the IDs of X-ray selected AGN from the Chanra 2016 catalog: Col=id_k_uv.
704286,466840,469879,469718,486110,520769,437094,721349,426654,495303,459682,473519,411643,720578,399685,393604,478944,377949,367943,388379,380734,761769,350733,377133,415112,328702,336111,323559,310302,739711,335857,415424,413642,400930,347583,804324,301614,381621,541830,519494,532786,547543,773228,561709,540730,545954,496988,508514,549460,519821,569318,786952,511953,569294,452058,551947,481664,778366,510949,534119,445486,455603,445448,793517,472266,455563,463619,468608,440129,465475,391416,763293,455845,453781,429677,456984,438137,447171,433662,611879,609216,597002,608954,812877,679945,674702,656205,589008,284209,558222,638527,575534,780589,573007,668711,609513,642746,534215,570617,564150,607340,807633,526106,629988,632339,631272,621569,892998,614326,537785,581125,605961,836473,584085,541990,565763,578268,506105,862058,564716,508208,503898,437924,488484,487345,856997,524423,531775,533672,443852,753049,795729,696146,707445,761265,768120,713709,825866,697517,684508,661682,681303,708170,704571,819374,717390,633493,626509,699272,372213,678793,695834,674969,710099,635245,797307,637635,612897,625004,566698,620652,810880,282585,792762,794164,752522,778849,845652,621774,384414,662467,666869,673312,727103,825668,658223,666129,679509,607674,816596,719419,855488,804744,793979,778213,804330,844866,774687,808139,810108,723434,607759,635784,394239,418230,424880,659967,517617,819753,717734,522252,837613,849725,853324,834991,797617,816638,582204,808579,782462,791433,808811,441487,821742,852753,528135,599333,872872,675245,536989,580157,589797,846017,581456,534189,694934,880531,704900,415920,445878,878566,392925,350788,826212,316436,323575,304319,902099,478411,876053,448782,632647,551941,551649,871423,669348,856252,769059,425530,680508,459501,706553,709438,704055,452169,725685,698328,698041,729034,477125,763207,768966,737008,725624,447224,831683,860628,860452,906578,472279,948864,930093,889659,907852,946957,511632,934343,963837,883444,479881,915989,900425,919147,898541,505243,922222,581391,487714,499247,691521,450055,635497,630060,641147,616655,554257,432314,550101,273403,242338,479975,265085,253494,248022,263032,233605,478302,233214,215929,508074,312003,344843,440565,376219,405548,482220,404028,379362,433259,416902,503415,449276,434653,438652,523113,520729,456808,739556,477130,763619,516767,751163,777558,684158,456825,688836,495324,726690,842703,485406,768952,811700,487555,506438,495977,486152,486799,854904,463633,785136,813703,498946,510520,493877,517100,879819,393866,878415,849718,408538,420622,348646,357753,898354,890662,895293,389447,375741,607561,400634,609728,625774,411160,629377,641847,610343,449364,564498,472392,596188,426798,475006,673615,682886,468485,623880,414248,461606,397900,595487,465153,459421,725642,672976,428515,393765,482216,383384,381750,746810,650659,367307,346035,361705,759451,785300,771517,354636,323189,789428,348345,756383,756126,339051,419216,428262,425194,640145,415138,420086,541434,537279,521615,453882,520512,373875,551692,442022,415440,289891,337827,464309,640623,355258,344632,318129,649850,379763,420847,644854,419128,630435,388646,675142,703326,700043,398571,703515,368744,662614,403419,366470,368360,402948,495819,408440,483016,336989,652010,386536,331013,324525,486302,333771,280487,532152,535659,288925,345932,333072,355442,386177,564821,549632,342587,328963,336686,383801,605055,374455,316931,534240,381137,518135,325593,590550,616226,606447,610794,347170,599915,633106,283742,634248,311451,255653,312742,295280,391652,426145,262286,411306,359852,386731,267821,381228,252977,327459,339687,285728,383817,355652,332003,413764,285627,426494,337029,469052,519456,578726,539141,613543,586341,540943,554361,517775,515989,532685,551738,516894,555396,560530,652663,567452,593532,607000,580915,579415,580231,523378,558556,551328,556928,567432,570129,288986,605241,268620,292658,301078,609017,311176,327914,643133,481172,547611,560331,257310,532384,319595,288559,272572,501080,530363,522060,534983,297892,536192,372362,532321,382018,264418,287015,491819,516624,521908,357507,514705,362263,505102,311910,513787,538906,465158,526398,486220,414773,506854,495257,349201,502321,420643,473114,455313,468771,516147,475972,461723,468246,498062,464056,457171,454916,466580,389782,450105,546685,379813,452180,438623,447837,553928,494175,404105,490038,881532,461168,846614,465316,865420,769541,471767,460918,547306,429502,697594,466941,422500,708952,434455,393849,407780,572751,448282,419317,497397,420196,830661,886950,847794,448160,423522,433827,383898,436998,442236,496984,383885,408043,386137,443133,429443,402040,422734,586685,372011,662355,619550,633300,615692,650697,667577,616153,631014,539307,667434,631720,656621,648762,639552,691398,729570,619256,647123,529855,674574,665479,650453,642649,692317,637114,684786,639085,635862,645944,510871,704782,696891,693350,630287,667844,704811,675466,565276,674119,683219,692669,594617,599948,593404,575696,605519,619689,529468,633565,631339,617775,658065,681549,688531,687415,553873,585642,537774,556119,592177,574892,571036,530790,543535,546656,549557,568506,552419,661192,665286,661442,643480,522913,511201,518166,466293,471626,516335,454812,494577,491067,502554,448318,469339,489491,472876,498569,481762,698425,725012,678533,516922,684981,706615,724318,724707,709713,727003,732469,737222,691252,530967,717817,734261,754140,741487,763134,748454,772429,776222,534811,740584,746652,747029,779091,685399,668726,552411,711692,719096,692714,699371,674827,624526,555407,567435,486067,537639,556169,539656,590037,566857,496985,527724,548180,585366,572704,577597,821027,837364,793328,797410,528339,843629,800486,806711,787558,792290,826133,838188,519096,828000,834892,830656,840220,887753,841354,830312,524280,862187,688136,663168,665457,711809,719811,703733,674831,716954,542389,679639,699926,676097,673948,623618,679535,643015,502241,666872,647413,633483,606414,651665,632365,673076,675269,912649,909256,474687,899537,895496,908883,848572,850964,910029,880457,901487,926105,876270,534026,900353,908790,884940,914572,916982,759628,767177,768174,833026,527892,768111,766685,821940,751137,738308,554731,735335,743690,734723,757535,733581,717885,737473,603571,643581,623908,629991,598079,762023,679413,725399,763569,590258,859808,837226,399796,343337,386478,618121,292565,353591,604416,601457,557190,577999,533239,474750,451554,419166,435462,421107,576870,647006,643124,580884,616159,610782,577692,640360,743261,770401,764321,772453,704289,672158,705530,700757,584970,858038,844601,707186,725867,729547,725672,703280,483133,454808,493981,478776,437780,320928,341626,230785,747883,295934,534850,414685,373593,686187,460385,716342,752983,590391,561903,687898,868663,774953,601946,664049,519183,495949,620323,639096,777034,713028,736295,644171,739170,705406,658951,629429,712337,826154,728847,767317,416000,415238,370555,385456,459183,761839,433236,428787,370741,427683,370646,734769,393236,305868,576750,775204,498351,562802,516134,486761,501683,653385,465262,438138,654643,687071,665247,656926,640492,670364,601036,663103,559688,506629,519447,508726,698983,715706,644285,632105,657027,663565,658933,736288,697034,703853,722987,598015,729517,613328,644795,605445,549676,714907,536630,512031,547078,547352,568616,567121,558958,495826,747724,624239,610703,586891,581105,593620,726986,591069,583485,576066,591842,558647,509463,550062,734950,691809,720608,703122,751736,616983,613159,692398,714836,660169,681237,671381,664330,663735,684775,705464,691126,680726,701418,680643,733707,687903,714401,729507,693397,704469,713253,808481,798386,788577,720397,833950,794848,505480,455625,281128,309585,280576,291295,316483,305831,202465,235265,213203,263320,223778,222723,166981,191981,220140,169706,869011,250994,333082,266042,248065,241508,274335,255148,220551,227007,262797,310180,244279,241904,215943,213663,242385,191523,306476,222465,212499,304439,215651,282498,287239,192643,285283,158815,261382,171771,172922,234048,251456,192835,271000,205920,280813,121266,213360,154213,204449,143648,128954,180462,155074,145252,174129,123228,150058,172708,221971,158988,169542,210362,222544,220345,193191,212772,185819,138914,149081,136373,147807,173053,87390,100728,149224,201555,166147,192327,158738,179631,208611,167507,150214,164133,259664,201497,99915,66097,279761,259874,263569,239908,243592,240383,236394,244448,240362,229938,243977,249368,218980,178236,208681,210704,216708,266013,231455,177697,171901,215158,233700,217425,233712,254070,215142,231458,208027,812706,172935,195004,842326,808134,842650,819172,797081,809443,794377,793635,787365,803830,373275,779775,791478,371168,824871,192185,839943,308866,193212,240895,241554,259117,284147,251970,265264,289874,339381,381458,334369,320331,368267,372788,442499,413854,409604,407347,392225,851396,433721,448517,833042,500685,502297,529336,469310,533666,591165,578092,620216,565978,629776,847269,572088,732481,634215,655472,637663,217489,249379,332248,272741,196126,863637,161349,220730,262516,166308,185917,223951,280712,197979,227400,908032,261602,241219,303691,355207,314431,311305,306945,328627,316110,310591,314830,309104,384221,401361,418904,426055,425170,423348,388484,436699,424992,445312,471165,458826,516101,522300,463657,507746,468408,484953,460965,459617,448411,500252,516177,565402,381564,539736,617853,571990,611189,600755,592797,572384,592667,594392,578239,594434,590120,589540,561143,569893,617286,650197,654576,633412,670749,625595,634754,632378,649286,629822,662715,597451,678542,702876,726941,662158,596295,666394,687136,699815,284936,254973,291109,325165,904278,231837,249669,222363,311831,211437,242550,243074,246950,202984,199713,260549,228670,232704,280768,279879,278250,200240,310636,357858,385941,391905,856446,419634,391670,393844,398904,401148,408968,403162,342090,326894,333779,337005,378500,359499,326082,343403,480904,445280,453789,490692,454474,486183,452901,520685,462290,431659,415386,523256,465265,478769,465515,412346,347011,526818,469444,438627,399921,861087,741600,709638,720289,694069,693513,681339,692655,691906,692136,706363,731099,884345,733583,690548,675643,680964,689768,719297,730099,904947,638494,710434,872373,911723,890984,858608,860713,913374,879368,909888,824635,776801,844144,783183,818249,769426,765668,776400,736642,733937,913115,915011,912005,841291,913465,921233,851874,856250,876386,827849,930422,841730,830133,920788,850519,848845,856626,859825,765748,783288,780624,766953,777374,749280,772845,782363,754369,773838,915144,939172,841708,824313,759425,831068,887045,928600,921761,884726,868068,889383,811548,931078,934234,910848,786326,818465,824613,779324,803184,862628,844372,821643,827195,828282,890192,843441,913945,763427,750623,905166,805219,786995,883418,897299,860450,893764,910004,928556,895142,953879,921279,975456,1020790,959767,1017425,1012151,1032553,1018631,993207,1018850,980641,1026757,1018757,1044900,1005059,863198,844666,865058,956585,883264,909560,952592,985197,949619,992147,977626,1003627,1024095,1025621,958959,929532,1011026,957935,994707,715741,754803,677768,512042,541230,605093,523903,769512,849175,656275,918070,711839,575531,934667,978444,1027878,973983,916518,800899,937557,920938,913409,969735,390895,950905,427367,418000,425225,943928,428823,380982,775611,315977,351374,358710,330333,364166,785922,328867,293988,782617,300786,311531,305664,307174,251679,782508,198996,770406,301744,765086,763929,770821,755135,768691,305924,764269,284733,226088,280685,293839,299361,205469,233595,171577,813818,149480,176906,237347,238668,845164,134731,110707,156308,812993,216350,49940,272943,841798,264232,233363,238090,837822,201389,173384,179996,843218,263599,805709,875924,579765,879281,843284,834538,342418,365069,809167,415245,847966,537336,580800,575697,854964,561934,608549,647881,872825,300070,291291,935543,189307,367739,924566,263785,402319,430921,400613,889205,379302,513139,483395,507179,934419,508809,548369,583448,930432,556971,657703,290940,266630,283498,262718,933659,272441,277917,333310,874405,442365,923300,408333,897743,706740,754804,747680,754797,661030,806263,874308,854839,751307,908248,929682,904792,946272,965226,850159,1042830,962625,933997,773000,794241,872567,958542,788039,884735,882505,970077,818478,887855,858490,890841,908022,913673,936454,944497,915357,958682,822926,841682,953044,813455,885734,937194,906612,849908,912859,930796,969825,948765,1052385,984339,977680,880940,968194,975133,941454,1075086,1034875,937001,1061421,915885,968241,863498,959304,933780,986571,995941,939014,827376,881646,811456,918542,986007,979253,1002909,910400,965224,956525,1002786,953097,1002054,929353,998087,981552,916005,960437,1027650,905676,995219,919208,882198,1035321,683647,957333,969883,558793,549281,993201,503528,946085,1007468,628500,966659,626552,636324,659778,964637,1028869,956746,1011872,959558,996963,1014235,997300,962101,982563,1086000,982004,446143,978415,287624,974185,372880,347116,274153,944796,276554,253936,247877,1005199,254924,265836,253192,990154,996455,374747,958546,1045904,312655,243225,1023312,150604,226294,232497,295961,960349,167512,208739,1049136,212779,265115,999621,232171,246467,1057210,220288,1004988,989672,1001309,984181,504794,1015934,448996,1047454,1043557,1035849,258988,282529,286866,298487,285638,307901,466461,521162,980722,995278,612129,635671,665603,218320,206533,1075948,195293,198348,247767,993805,309395,305859,336913,970695,374873,357380,321383,488986,1041483,487826,534286,581118,1069258,630503,280322,1093775,388477,405233,438119,436966,958853,480376,762184,959416,707614,962054,953656,912946,979356,919414,966231,776759,988550,765054,827040,765037,983801,983360,962851,1003860,824618,1045700,970232,979233,1066042,934843,747781,870620,989105,1013607,933363,1021276,1070231,964436,1118400,1083894,994475,987849,1021742,1003852,971246,977224,1037259,1107395,931677,1055541,981441,922078,979571,1044729,1075324,729557,613802,983575,1000894,546921,458021,926498,1053990,1094060,732095,984811,956962,970715,861654,885687,869891,833221,798132,882514,496777,435741,878244,871257,329946,824364,278003,903092,913755,840278,904153,283462,938102,906149,921081,922433,905416,909228,285322,927024,912632,933658,963819,8969,967738,248957,183655,985892,958087,966973,949132,890325,990597,933976,931801,972387,212953,957291,1037540,651523,969348,1008790,279384,976485,365389,905927,573553,923854,583094,919030,235734,915041,952044,371004,936644,942395,881206,700777,951426,739087,933352,947471,974850,770436,995126,996834,1082900,973644,951207,1017482,986701,987588,919136,873407,1041590,967393,998781,992008,980910,979372,982990,1030922,934339,973211,986629,990363,971340,992110,896953,1013783,1036595,1036639,999693,997412,1014035,970795,992437,942263,946476,1060508,950319,917401,864124,722533,678075,713100,692020,707749,697623,719155,725161,763161,709137,635561,625047,675793,687085,695445,634914,603725,639400,555440,544403,545088,582749,530939,526303,607093,522534,581549,580861,579394,550246,512778,503825,485277,447092,434477,539583,510870,510223,488464,512840,510152,511692,512384,514657,769368,467289,473242,961208,936339,970584,986752,948105,971360,997351,949151,940048,831978,944031,942572,755370,718980,727201,728413,736286,713765,715418,710279,732720,728798,641491,630484,640443,688717,644023,676685,648114,671978,712578,762591,642185,696590,694697,648670,643223,689230,698738,699088,688457,677597,735815,636013,614573,644356,645941,670500,587486,677692,692485,944255,953926,959179,989640,925351,932374,926828,950772,980284,987573,992340,964942,971458,974555,970405,983135,950643,961107,964780,961220,887755,890124,811659,851889,859626,918850,397321,443935,440292,442374,358432,352454,383151,355689,284560,258190,260972,288900,342369,278421,291911,217180,277467,327470,333229,317570,375903,308547,341004,303796,313813,378385
